era,year,date,time,location,country,raceId,round,circuitRef,grand_prix_title,grand_prix_name,driverId,constructorId,position
1950,1962,1962-07-08,\N,Rouen,France,732,4,essarts,French Grand Prix,Rouen-Les-Essarts,341,26,5
1950,1962,1962-07-21,\N,Liverpool,UK,733,5,aintree,British Grand Prix,Aintree,373,172,1
1950,1962,1962-07-21,\N,Liverpool,UK,733,5,aintree,British Grand Prix,Aintree,341,26,2
1950,1962,1962-07-21,\N,Liverpool,UK,733,5,aintree,British Grand Prix,Aintree,360,170,3
1950,1962,1962-07-21,\N,Liverpool,UK,733,5,aintree,British Grand Prix,Aintree,289,66,4
1950,1962,1962-07-21,\N,Liverpool,UK,733,5,aintree,British Grand Prix,Aintree,356,172,5
1950,1962,1962-08-05,\N,Nürburg,Germany,734,6,nurburgring,German Grand Prix,Nürburgring,289,66,1
1950,1962,1962-08-05,\N,Nürburg,Germany,734,6,nurburgring,German Grand Prix,Nürburgring,341,26,2
1950,1962,1962-08-05,\N,Nürburg,Germany,734,6,nurburgring,German Grand Prix,Nürburgring,364,95,3
1950,1962,1962-08-05,\N,Nürburg,Germany,734,6,nurburgring,German Grand Prix,Nürburgring,373,172,4
1950,1962,1962-08-05,\N,Nürburg,Germany,734,6,nurburgring,German Grand Prix,Nürburgring,360,170,5
1950,1962,1962-09-16,\N,Monza,Italy,735,7,monza,Italian Grand Prix,Autodromo Nazionale di Monza,289,66,1
1950,1962,1962-09-16,\N,Monza,Italy,735,7,monza,Italian Grand Prix,Autodromo Nazionale di Monza,386,66,2
1950,1962,1962-09-16,\N,Monza,Italy,735,7,monza,Italian Grand Prix,Autodromo Nazionale di Monza,360,170,3
1950,1962,1962-09-16,\N,Monza,Italy,735,7,monza,Italian Grand Prix,Autodromo Nazionale di Monza,435,6,4
1950,1962,1962-09-16,\N,Monza,Italy,735,7,monza,Italian Grand Prix,Autodromo Nazionale di Monza,394,6,5
1950,1962,1962-10-07,\N,New York State,USA,736,8,watkins_glen,United States Grand Prix,Watkins Glen,373,172,1
1950,1962,1962-10-07,\N,New York State,USA,736,8,watkins_glen,United States Grand Prix,Watkins Glen,289,66,2
1950,1962,1962-10-07,\N,New York State,USA,736,8,watkins_glen,United States Grand Prix,Watkins Glen,360,170,3
1950,1962,1962-10-07,\N,New York State,USA,736,8,watkins_glen,United States Grand Prix,Watkins Glen,356,34,4
1950,1962,1962-10-07,\N,New York State,USA,736,8,watkins_glen,United States Grand Prix,Watkins Glen,364,95,5
1950,1962,1962-12-29,\N,Eastern Cape Province,South Africa,737,9,george,South African Grand Prix,Prince George Circuit,289,66,1
1950,1962,1962-12-29,\N,Eastern Cape Province,South Africa,737,9,george,South African Grand Prix,Prince George Circuit,360,170,2
1950,1962,1962-12-29,\N,Eastern Cape Province,South Africa,737,9,george,South African Grand Prix,Prince George Circuit,408,170,3
1950,1962,1962-12-29,\N,Eastern Cape Province,South Africa,737,9,george,South African Grand Prix,Prince George Circuit,356,34,4
1950,1962,1962-12-29,\N,Eastern Cape Province,South Africa,737,9,george,South African Grand Prix,Prince George Circuit,404,172,5
1950,1961,1961-05-14,\N,Monte-Carlo,Monaco,738,1,monaco,Monaco Grand Prix,Circuit de Monaco,475,172,1
1950,1961,1961-05-14,\N,Monte-Carlo,Monaco,738,1,monaco,Monaco Grand Prix,Circuit de Monaco,386,6,2
1950,1961,1961-05-14,\N,Monte-Carlo,Monaco,738,1,monaco,Monaco Grand Prix,Circuit de Monaco,403,6,3
1950,1961,1961-05-14,\N,Monte-Carlo,Monaco,738,1,monaco,Monaco Grand Prix,Circuit de Monaco,476,6,4
1950,1961,1961-05-14,\N,Monte-Carlo,Monaco,738,1,monaco,Monaco Grand Prix,Circuit de Monaco,364,95,5
1950,1961,1961-05-22,\N,Zandvoort,Netherlands,739,2,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,476,6,1
1950,1961,1961-05-22,\N,Zandvoort,Netherlands,739,2,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,403,6,2
1950,1961,1961-05-22,\N,Zandvoort,Netherlands,739,2,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,373,172,3
1950,1961,1961-05-22,\N,Zandvoort,Netherlands,739,2,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,475,172,4
1950,1961,1961-05-22,\N,Zandvoort,Netherlands,739,2,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,386,6,5
1950,1961,1961-06-18,\N,Spa,Belgium,740,3,spa,Belgian Grand Prix,Circuit de Spa-Francorchamps,403,6,1
1950,1961,1961-06-18,\N,Spa,Belgium,740,3,spa,Belgian Grand Prix,Circuit de Spa-Francorchamps,476,6,2
1950,1961,1961-06-18,\N,Spa,Belgium,740,3,spa,Belgian Grand Prix,Circuit de Spa-Francorchamps,386,6,3
1950,1961,1961-06-18,\N,Spa,Belgium,740,3,spa,Belgian Grand Prix,Circuit de Spa-Francorchamps,482,6,4
1950,1961,1961-06-18,\N,Spa,Belgium,740,3,spa,Belgian Grand Prix,Circuit de Spa-Francorchamps,341,170,5
1950,1961,1961-07-02,\N,Reims,France,741,4,reims,French Grand Prix,Reims-Gueux,394,6,1
1950,1961,1961-07-02,\N,Reims,France,741,4,reims,French Grand Prix,Reims-Gueux,364,95,2
1950,1961,1961-07-02,\N,Reims,France,741,4,reims,French Grand Prix,Reims-Gueux,373,172,3
1950,1961,1961-07-02,\N,Reims,France,741,4,reims,French Grand Prix,Reims-Gueux,404,172,4
1950,1961,1961-07-02,\N,Reims,France,741,4,reims,French Grand Prix,Reims-Gueux,360,170,5
1950,1961,1961-07-15,\N,Liverpool,UK,742,5,aintree,British Grand Prix,Aintree,476,6,1
1950,1961,1961-07-15,\N,Liverpool,UK,742,5,aintree,British Grand Prix,Aintree,403,6,2
1950,1961,1961-07-15,\N,Liverpool,UK,742,5,aintree,British Grand Prix,Aintree,386,6,3
1950,1961,1961-07-15,\N,Liverpool,UK,742,5,aintree,British Grand Prix,Aintree,356,170,4
1950,1961,1961-07-15,\N,Liverpool,UK,742,5,aintree,British Grand Prix,Aintree,347,95,5
1950,1961,1961-08-06,\N,Nürburg,Germany,743,6,nurburgring,German Grand Prix,Nürburgring,475,172,1
1950,1961,1961-08-06,\N,Nürburg,Germany,743,6,nurburgring,German Grand Prix,Nürburgring,476,6,2
1950,1961,1961-08-06,\N,Nürburg,Germany,743,6,nurburgring,German Grand Prix,Nürburgring,403,6,3
1950,1961,1961-08-06,\N,Nürburg,Germany,743,6,nurburgring,German Grand Prix,Nürburgring,373,172,4
1950,1961,1961-08-06,\N,Nürburg,Germany,743,6,nurburgring,German Grand Prix,Nürburgring,341,170,5
1950,1961,1961-09-10,\N,Monza,Italy,744,7,monza,Italian Grand Prix,Autodromo Nazionale di Monza,403,6,1
1950,1961,1961-09-10,\N,Monza,Italy,744,7,monza,Italian Grand Prix,Autodromo Nazionale di Monza,364,95,2
1950,1961,1961-09-10,\N,Monza,Italy,744,7,monza,Italian Grand Prix,Autodromo Nazionale di Monza,360,170,3
1950,1961,1961-09-10,\N,Monza,Italy,744,7,monza,Italian Grand Prix,Autodromo Nazionale di Monza,453,170,4
1950,1961,1961-09-10,\N,Monza,Italy,744,7,monza,Italian Grand Prix,Autodromo Nazionale di Monza,479,66,5
1950,1961,1961-10-08,\N,New York State,USA,745,8,watkins_glen,United States Grand Prix,Watkins Glen,404,172,1
1950,1961,1961-10-08,\N,New York State,USA,745,8,watkins_glen,United States Grand Prix,Watkins Glen,364,95,2
1950,1961,1961-10-08,\N,New York State,USA,745,8,watkins_glen,United States Grand Prix,Watkins Glen,479,66,3
1950,1961,1961-10-08,\N,New York State,USA,745,8,watkins_glen,United States Grand Prix,Watkins Glen,360,170,4
1950,1961,1961-10-08,\N,New York State,USA,745,8,watkins_glen,United States Grand Prix,Watkins Glen,289,66,5
1950,1960,1960-02-07,\N,Buenos Aires,Argentina,746,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,360,170,1
1950,1960,1960-02-07,\N,Buenos Aires,Argentina,746,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,477,6,2
1950,1960,1960-02-07,\N,Buenos Aires,Argentina,746,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,427,170,3
1950,1960,1960-02-07,\N,Buenos Aires,Argentina,746,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,496,167,4
1950,1960,1960-02-07,\N,Buenos Aires,Argentina,746,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,476,6,5
1950,1960,1960-02-07,\N,Buenos Aires,Argentina,746,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,475,170,3
1950,1960,1960-05-29,\N,Monte-Carlo,Monaco,747,2,monaco,Monaco Grand Prix,Circuit de Monaco,475,32,1
1950,1960,1960-05-29,\N,Monte-Carlo,Monaco,747,2,monaco,Monaco Grand Prix,Circuit de Monaco,360,170,2
1950,1960,1960-05-29,\N,Monte-Carlo,Monaco,747,2,monaco,Monaco Grand Prix,Circuit de Monaco,403,6,3
1950,1960,1960-05-29,\N,Monte-Carlo,Monaco,747,2,monaco,Monaco Grand Prix,Circuit de Monaco,479,170,4
1950,1960,1960-05-29,\N,Monte-Carlo,Monaco,747,2,monaco,Monaco Grand Prix,Circuit de Monaco,347,66,5
1950,1960,1960-05-30,\N,Indianapolis,USA,748,3,indianapolis,Indianapolis 500,Indianapolis Motor Speedway,509,107,1
1950,1960,1960-05-30,\N,Indianapolis,USA,748,3,indianapolis,Indianapolis 500,Indianapolis Motor Speedway,449,107,2
1950,1960,1960-05-30,\N,Indianapolis,USA,748,3,indianapolis,Indianapolis 500,Indianapolis Motor Speedway,510,108,3
1950,1960,1960-05-30,\N,Indianapolis,USA,748,3,indianapolis,Indianapolis 500,Indianapolis Motor Speedway,511,109,4
1950,1960,1960-05-30,\N,Indianapolis,USA,748,3,indianapolis,Indianapolis 500,Indianapolis Motor Speedway,512,110,5
1950,1960,1960-06-06,\N,Zandvoort,Netherlands,749,4,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,356,170,1
1950,1960,1960-06-06,\N,Zandvoort,Netherlands,749,4,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,404,32,2
1950,1960,1960-06-06,\N,Zandvoort,Netherlands,749,4,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,289,66,3
1950,1960,1960-06-06,\N,Zandvoort,Netherlands,749,4,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,475,32,4
1950,1960,1960-06-06,\N,Zandvoort,Netherlands,749,4,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,476,6,5
1950,1960,1960-06-19,\N,Spa,Belgium,750,5,spa,Belgian Grand Prix,Circuit de Spa-Francorchamps,356,170,1
1950,1960,1960-06-19,\N,Spa,Belgium,750,5,spa,Belgian Grand Prix,Circuit de Spa-Francorchamps,360,170,2
1950,1960,1960-06-19,\N,Spa,Belgium,750,5,spa,Belgian Grand Prix,Circuit de Spa-Francorchamps,482,170,3
1950,1960,1960-06-19,\N,Spa,Belgium,750,5,spa,Belgian Grand Prix,Circuit de Spa-Francorchamps,403,6,4
1950,1960,1960-06-19,\N,Spa,Belgium,750,5,spa,Belgian Grand Prix,Circuit de Spa-Francorchamps,373,32,5
1950,1960,1960-07-03,\N,Reims,France,751,6,reims,French Grand Prix,Reims-Gueux,356,170,1
1950,1960,1960-07-03,\N,Reims,France,751,6,reims,French Grand Prix,Reims-Gueux,482,170,2
1950,1960,1960-07-03,\N,Reims,France,751,6,reims,French Grand Prix,Reims-Gueux,360,170,3
1950,1960,1960-07-03,\N,Reims,France,751,6,reims,French Grand Prix,Reims-Gueux,481,170,4
1950,1960,1960-07-03,\N,Reims,France,751,6,reims,French Grand Prix,Reims-Gueux,373,32,5
1950,1960,1960-07-16,\N,Silverstone,UK,752,7,silverstone,British Grand Prix,Silverstone Circuit,356,170,1
1950,1960,1960-07-16,\N,Silverstone,UK,752,7,silverstone,British Grand Prix,Silverstone Circuit,341,32,2
1950,1960,1960-07-16,\N,Silverstone,UK,752,7,silverstone,British Grand Prix,Silverstone Circuit,404,32,3
1950,1960,1960-07-16,\N,Silverstone,UK,752,7,silverstone,British Grand Prix,Silverstone Circuit,360,170,4
1950,1960,1960-07-16,\N,Silverstone,UK,752,7,silverstone,British Grand Prix,Silverstone Circuit,479,170,5
1950,1960,1960-08-14,\N,Oporto,Portugal,753,8,boavista,Portuguese Grand Prix,Circuito da Boavista,356,170,1
1950,1960,1960-08-14,\N,Oporto,Portugal,753,8,boavista,Portuguese Grand Prix,Circuito da Boavista,360,170,2
1950,1960,1960-08-14,\N,Oporto,Portugal,753,8,boavista,Portuguese Grand Prix,Circuito da Boavista,373,32,3
1950,1960,1960-08-14,\N,Oporto,Portugal,753,8,boavista,Portuguese Grand Prix,Circuito da Boavista,476,6,4
1950,1960,1960-08-14,\N,Oporto,Portugal,753,8,boavista,Portuguese Grand Prix,Circuito da Boavista,479,170,5
1950,1960,1960-09-04,\N,Monza,Italy,754,9,monza,Italian Grand Prix,Autodromo Nazionale di Monza,403,6,1
1950,1960,1960-09-04,\N,Monza,Italy,754,9,monza,Italian Grand Prix,Autodromo Nazionale di Monza,386,6,2
1950,1960,1960-09-04,\N,Monza,Italy,754,9,monza,Italian Grand Prix,Autodromo Nazionale di Monza,435,6,3
1950,1960,1960-09-04,\N,Monza,Italy,754,9,monza,Italian Grand Prix,Autodromo Nazionale di Monza,543,171,4
1950,1960,1960-09-04,\N,Monza,Italy,754,9,monza,Italian Grand Prix,Autodromo Nazionale di Monza,476,6,5
1950,1960,1960-11-20,\N,California,USA,755,10,riverside,United States Grand Prix,Riverside International Raceway,475,32,1
1950,1960,1960-11-20,\N,California,USA,755,10,riverside,United States Grand Prix,Riverside International Raceway,404,32,2
1950,1960,1960-11-20,\N,California,USA,755,10,riverside,United States Grand Prix,Riverside International Raceway,360,170,3
1950,1960,1960-11-20,\N,California,USA,755,10,riverside,United States Grand Prix,Riverside International Raceway,356,170,4
1950,1960,1960-11-20,\N,California,USA,755,10,riverside,United States Grand Prix,Riverside International Raceway,347,66,5
1950,1959,1959-05-10,\N,Monte-Carlo,Monaco,756,1,monaco,Monaco Grand Prix,Circuit de Monaco,356,170,1
1950,1959,1959-05-10,\N,Monte-Carlo,Monaco,756,1,monaco,Monaco Grand Prix,Circuit de Monaco,479,6,2
1950,1959,1959-05-10,\N,Monte-Carlo,Monaco,756,1,monaco,Monaco Grand Prix,Circuit de Monaco,427,170,3
1950,1959,1959-05-10,\N,Monte-Carlo,Monaco,756,1,monaco,Monaco Grand Prix,Circuit de Monaco,403,6,4
1950,1959,1959-05-10,\N,Monte-Carlo,Monaco,756,1,monaco,Monaco Grand Prix,Circuit de Monaco,360,170,5
1950,1959,1959-05-30,\N,Indianapolis,USA,757,2,indianapolis,Indianapolis 500,Indianapolis Motor Speedway,449,107,1
1950,1959,1959-05-30,\N,Indianapolis,USA,757,2,indianapolis,Indianapolis 500,Indianapolis Motor Speedway,509,107,2
1950,1959,1959-05-30,\N,Indianapolis,USA,757,2,indianapolis,Indianapolis 500,Indianapolis Motor Speedway,512,110,3
1950,1959,1959-05-30,\N,Indianapolis,USA,757,2,indianapolis,Indianapolis 500,Indianapolis Motor Speedway,529,108,4
1950,1959,1959-05-30,\N,Indianapolis,USA,757,2,indianapolis,Indianapolis 500,Indianapolis Motor Speedway,510,108,5
1950,1959,1959-05-31,\N,Zandvoort,Netherlands,758,3,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,347,66,1
1950,1959,1959-05-31,\N,Zandvoort,Netherlands,758,3,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,356,170,2
1950,1959,1959-05-31,\N,Zandvoort,Netherlands,758,3,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,418,170,3
1950,1959,1959-05-31,\N,Zandvoort,Netherlands,758,3,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,404,32,4
1950,1959,1959-05-31,\N,Zandvoort,Netherlands,758,3,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,554,6,5
1950,1959,1959-07-05,\N,Reims,France,759,4,reims,French Grand Prix,Reims-Gueux,479,6,1
1950,1959,1959-07-05,\N,Reims,France,759,4,reims,French Grand Prix,Reims-Gueux,403,6,2
1950,1959,1959-07-05,\N,Reims,France,759,4,reims,French Grand Prix,Reims-Gueux,356,170,3
1950,1959,1959-07-05,\N,Reims,France,759,4,reims,French Grand Prix,Reims-Gueux,482,6,4
1950,1959,1959-07-05,\N,Reims,France,759,4,reims,French Grand Prix,Reims-Gueux,360,170,5
1950,1959,1959-07-18,\N,Liverpool,UK,760,5,aintree,British Grand Prix,Aintree,356,170,1
1950,1959,1959-07-18,\N,Liverpool,UK,760,5,aintree,British Grand Prix,Aintree,475,66,2
1950,1959,1959-07-18,\N,Liverpool,UK,760,5,aintree,British Grand Prix,Aintree,360,170,3
1950,1959,1959-07-18,\N,Liverpool,UK,760,5,aintree,British Grand Prix,Aintree,501,66,4
1950,1959,1959-07-18,\N,Liverpool,UK,760,5,aintree,British Grand Prix,Aintree,427,170,5
1950,1959,1959-08-02,\N,Berlin,Germany,761,6,avus,German Grand Prix,AVUS,479,6,1
1950,1959,1959-08-02,\N,Berlin,Germany,761,6,avus,German Grand Prix,AVUS,364,6,2
1950,1959,1959-08-02,\N,Berlin,Germany,761,6,avus,German Grand Prix,AVUS,403,6,3
1950,1959,1959-08-02,\N,Berlin,Germany,761,6,avus,German Grand Prix,AVUS,427,170,4
1950,1959,1959-08-02,\N,Berlin,Germany,761,6,avus,German Grand Prix,AVUS,347,66,5
1950,1959,1959-08-23,\N,Lisbon,Portugal,762,7,monsanto,Portuguese Grand Prix,Monsanto Park Circuit,475,170,1
1950,1959,1959-08-23,\N,Lisbon,Portugal,762,7,monsanto,Portuguese Grand Prix,Monsanto Park Circuit,418,170,2
1950,1959,1959-08-23,\N,Lisbon,Portugal,762,7,monsanto,Portuguese Grand Prix,Monsanto Park Circuit,364,6,3
1950,1959,1959-08-23,\N,Lisbon,Portugal,762,7,monsanto,Portuguese Grand Prix,Monsanto Park Circuit,427,170,4
1950,1959,1959-08-23,\N,Lisbon,Portugal,762,7,monsanto,Portuguese Grand Prix,Monsanto Park Circuit,501,66,5
1950,1959,1959-09-13,\N,Monza,Italy,763,8,monza,Italian Grand Prix,Autodromo Nazionale di Monza,475,170,1
1950,1959,1959-09-13,\N,Monza,Italy,763,8,monza,Italian Grand Prix,Autodromo Nazionale di Monza,403,6,2
1950,1959,1959-09-13,\N,Monza,Italy,763,8,monza,Italian Grand Prix,Autodromo Nazionale di Monza,356,170,3
1950,1959,1959-09-13,\N,Monza,Italy,763,8,monza,Italian Grand Prix,Autodromo Nazionale di Monza,364,6,4
1950,1959,1959-09-13,\N,Monza,Italy,763,8,monza,Italian Grand Prix,Autodromo Nazionale di Monza,477,6,5
1950,1959,1959-12-12,\N,Florida,USA,764,9,sebring,United States Grand Prix,Sebring International Raceway,360,170,1
1950,1959,1959-12-12,\N,Florida,USA,764,9,sebring,United States Grand Prix,Sebring International Raceway,427,170,2
1950,1959,1959-12-12,\N,Florida,USA,764,9,sebring,United States Grand Prix,Sebring International Raceway,479,6,3
1950,1959,1959-12-12,\N,Florida,USA,764,9,sebring,United States Grand Prix,Sebring International Raceway,356,170,4
1950,1959,1959-12-12,\N,Florida,USA,764,9,sebring,United States Grand Prix,Sebring International Raceway,404,32,5
1950,1958,1958-01-19,\N,Buenos Aires,Argentina,765,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,475,87,1
1950,1958,1958-01-19,\N,Buenos Aires,Argentina,765,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,577,6,2
1950,1958,1958-01-19,\N,Buenos Aires,Argentina,765,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,578,6,3
1950,1958,1958-01-19,\N,Buenos Aires,Argentina,765,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,579,105,4
1950,1958,1958-01-19,\N,Buenos Aires,Argentina,765,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,554,105,5
1950,1958,1958-05-18,\N,Monte-Carlo,Monaco,766,2,monaco,Monaco Grand Prix,Circuit de Monaco,427,87,1
1950,1958,1958-05-18,\N,Monte-Carlo,Monaco,766,2,monaco,Monaco Grand Prix,Circuit de Monaco,577,6,2
1950,1958,1958-05-18,\N,Monte-Carlo,Monaco,766,2,monaco,Monaco Grand Prix,Circuit de Monaco,581,6,3
1950,1958,1958-05-18,\N,Monte-Carlo,Monaco,766,2,monaco,Monaco Grand Prix,Circuit de Monaco,356,87,4
1950,1958,1958-05-18,\N,Monte-Carlo,Monaco,766,2,monaco,Monaco Grand Prix,Circuit de Monaco,501,66,5
1950,1958,1958-05-26,\N,Zandvoort,Netherlands,767,3,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,475,118,1
1950,1958,1958-05-26,\N,Zandvoort,Netherlands,767,3,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,501,66,2
1950,1958,1958-05-26,\N,Zandvoort,Netherlands,767,3,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,554,66,3
1950,1958,1958-05-26,\N,Zandvoort,Netherlands,767,3,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,456,87,4
1950,1958,1958-05-26,\N,Zandvoort,Netherlands,767,3,zandvoort,Dutch Grand Prix,Circuit Park Zandvoort,578,6,5
1950,1958,1958-05-30,\N,Indianapolis,USA,768,4,indianapolis,Indianapolis 500,Indianapolis Motor Speedway,525,108,1
1950,1958,1958-05-30,\N,Indianapolis,USA,768,4,indianapolis,Indianapolis 500,Indianapolis Motor Speedway,591,108,2
1950,1958,1958-05-30,\N,Indianapolis,USA,768,4,indianapolis,Indianapolis 500,Indianapolis Motor Speedway,533,113,3
1950,1958,1958-05-30,\N,Indianapolis,USA,768,4,indianapolis,Indianapolis 500,Indianapolis Motor Speedway,529,108,4
1950,1958,1958-05-30,\N,Indianapolis,USA,768,4,indianapolis,Indianapolis 500,Indianapolis Motor Speedway,509,108,5
1950,1958,1958-06-15,\N,Spa,Belgium,769,5,spa,Belgian Grand Prix,Circuit de Spa-Francorchamps,479,118,1
1950,1958,1958-06-15,\N,Spa,Belgium,769,5,spa,Belgian Grand Prix,Circuit de Spa-Francorchamps,578,6,2
1950,1958,1958-06-15,\N,Spa,Belgium,769,5,spa,Belgian Grand Prix,Circuit de Spa-Francorchamps,590,118,3
1950,1958,1958-06-15,\N,Spa,Belgium,769,5,spa,Belgian Grand Prix,Circuit de Spa-Francorchamps,477,32,4
1950,1958,1958-06-15,\N,Spa,Belgium,769,5,spa,Belgian Grand Prix,Circuit de Spa-Francorchamps,501,66,5
1950,1958,1958-07-06,\N,Reims,France,770,6,reims,French Grand Prix,Reims-Gueux,578,6,1
1950,1958,1958-07-06,\N,Reims,France,770,6,reims,French Grand Prix,Reims-Gueux,475,118,2
1950,1958,1958-07-06,\N,Reims,France,770,6,reims,French Grand Prix,Reims-Gueux,476,6,3
1950,1958,1958-07-06,\N,Reims,France,770,6,reims,French Grand Prix,Reims-Gueux,579,105,4
1950,1958,1958-07-06,\N,Reims,France,770,6,reims,French Grand Prix,Reims-Gueux,581,6,5
1950,1958,1958-07-19,\N,Silverstone,UK,771,7,silverstone,British Grand Prix,Silverstone Circuit,581,6,1
1950,1958,1958-07-19,\N,Silverstone,UK,771,7,silverstone,British Grand Prix,Silverstone Circuit,578,6,2
1950,1958,1958-07-19,\N,Silverstone,UK,771,7,silverstone,British Grand Prix,Silverstone Circuit,456,87,3
1950,1958,1958-07-19,\N,Silverstone,UK,771,7,silverstone,British Grand Prix,Silverstone Circuit,590,118,4
1950,1958,1958-07-19,\N,Silverstone,UK,771,7,silverstone,British Grand Prix,Silverstone Circuit,501,66,5
1950,1958,1958-08-03,\N,Nürburg,Germany,772,8,nurburgring,German Grand Prix,Nürburgring,479,118,1
1950,1958,1958-08-03,\N,Nürburg,Germany,772,8,nurburgring,German Grand Prix,Nürburgring,456,87,2
1950,1958,1958-08-03,\N,Nürburg,Germany,772,8,nurburgring,German Grand Prix,Nürburgring,427,87,3
1950,1958,1958-08-03,\N,Nürburg,Germany,772,8,nurburgring,German Grand Prix,Nürburgring,476,6,4
1950,1958,1958-08-03,\N,Nürburg,Germany,772,8,nurburgring,German Grand Prix,Nürburgring,360,87,5
1950,1958,1958-08-24,\N,Oporto,Portugal,773,9,boavista,Portuguese Grand Prix,Circuito da Boavista,475,118,1
1950,1958,1958-08-24,\N,Oporto,Portugal,773,9,boavista,Portuguese Grand Prix,Circuito da Boavista,578,6,2
1950,1958,1958-08-24,\N,Oporto,Portugal,773,9,boavista,Portuguese Grand Prix,Circuito da Boavista,590,118,3
1950,1958,1958-08-24,\N,Oporto,Portugal,773,9,boavista,Portuguese Grand Prix,Circuito da Boavista,554,66,4
1950,1958,1958-08-24,\N,Oporto,Portugal,773,9,boavista,Portuguese Grand Prix,Circuito da Boavista,476,6,5
1950,1958,1958-09-07,\N,Monza,Italy,774,10,monza,Italian Grand Prix,Autodromo Nazionale di Monza,479,118,1
1950,1958,1958-09-07,\N,Monza,Italy,774,10,monza,Italian Grand Prix,Autodromo Nazionale di Monza,578,6,2
1950,1958,1958-09-07,\N,Monza,Italy,774,10,monza,Italian Grand Prix,Autodromo Nazionale di Monza,403,6,3
1950,1958,1958-09-07,\N,Monza,Italy,774,10,monza,Italian Grand Prix,Autodromo Nazionale di Monza,418,105,4
1950,1958,1958-09-07,\N,Monza,Italy,774,10,monza,Italian Grand Prix,Autodromo Nazionale di Monza,456,87,5
1950,1958,1958-09-07,\N,Monza,Italy,774,10,monza,Italian Grand Prix,Autodromo Nazionale di Monza,566,105,4
1950,1958,1958-10-19,\N,Casablanca,Morocco,775,11,ain-diab,Moroccan Grand Prix,Ain Diab,475,118,1
1950,1958,1958-10-19,\N,Casablanca,Morocco,775,11,ain-diab,Moroccan Grand Prix,Ain Diab,578,6,2
1950,1958,1958-10-19,\N,Casablanca,Morocco,775,11,ain-diab,Moroccan Grand Prix,Ain Diab,403,6,3
1950,1958,1958-10-19,\N,Casablanca,Morocco,775,11,ain-diab,Moroccan Grand Prix,Ain Diab,347,66,4
1950,1958,1958-10-19,\N,Casablanca,Morocco,775,11,ain-diab,Moroccan Grand Prix,Ain Diab,501,66,5
1950,1957,1957-01-13,\N,Buenos Aires,Argentina,776,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,579,105,1
1950,1957,1957-01-13,\N,Buenos Aires,Argentina,776,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,554,105,2
1950,1957,1957-01-13,\N,Buenos Aires,Argentina,776,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,496,105,3
1950,1957,1957-01-13,\N,Buenos Aires,Argentina,776,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,501,105,4
1950,1957,1957-01-13,\N,Buenos Aires,Argentina,776,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,606,6,5
1950,1957,1957-01-13,\N,Buenos Aires,Argentina,776,1,galvez,Argentine Grand Prix,Autódromo Juan y Oscar Gálvez,498,6,5
1950,1957,1957-05-19,\N,Monte-Carlo,Monaco,777,2,monaco,Monaco Grand Prix,Circuit de Monaco,579,105,1
1950,1957,1957-05-19,\N,Monte-Carlo,Monaco,777,2,monaco,Monaco Grand Prix,Circuit de Monaco,479,118,2
1950,1957,1957-05-19,\N,Monte-Carlo,Monaco,777,2,monaco,Monaco Grand Prix,Circuit de Monaco,418,105,3
